order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,unit_price,discount,gross_revenue,net_revenue,profit
ORD-000220,2024-05-17,2024-05-24,Standard Class,CUST-0460,PROD-0018,1,849.03,0.0,849.03,849.03,60.84
ORD-000221,2024-05-04,2024-05-06,First Class,CUST-0410,PROD-0028,2,11.74,0.0,23.48,23.48,2.82
ORD-000222,2024-12-16,2024-12-22,Standard Class,CUST-0500,PROD-0008,3,1081.93,0.25,3245.79,2434.34,-169.86
ORD-000223,2023-07-11,2023-07-16,Standard Class,CUST-0186,PROD-0017,1,653.93,0.0,653.93,653.93,80.8
ORD-000224,2024-03-05,2024-03-09,Second Class,CUST-0218,PROD-0014,2,195.04,0.0,390.08,390.08,108.66
ORD-000225,2023-04-13,2023-04-16,Second Class,CUST-0295,PROD-0015,3,588.12,0.3,1764.36,1235.05,-68.1
ORD-000226,2023-06-30,2023-07-05,Standard Class,CUST-0413,PROD-0001,10,1068.81,0.0,10688.1,10688.1,3614.97
ORD-000227,2023-11-04,2023-11-11,Standard Class,CUST-0403,PROD-0032,1,11.04,0.1,11.04,9.94,3.73
ORD-000228,2024-04-05,2024-04-09,Second Class,CUST-0244,PROD-0007,2,1314.68,0.0,2629.36,2629.36,402.52
ORD-000229,2023-05-05,2023-05-12,Standard Class,CUST-0011,PROD-0027,8,4.7,0.0,37.6,37.6,11.64
ORD-000230,2023-12-30,2024-01-06,Standard Class,CUST-0090,PROD-0019,2,135.1,0.0,270.2,270.2,54.7
ORD-000231,2024-10-08,2024-10-08,Same Day,CUST-0147,PROD-0030,3,4.34,0.0,13.02,13.02,3.84
ORD-000232,2023-03-23,2023-03-28,Standard Class,CUST-0208,PROD-0005,2,2060.17,0.0,4120.34,4120.34,1203.77
ORD-000233,2024-03-31,2024-04-04,Second Class,CUST-0203,PROD-0018,4,902.76,0.0,3611.04,3611.04,422.23
ORD-000234,2023-05-09,2023-05-14,Second Class,CUST-0438,PROD-0002,1,890.41,0.0,890.41,890.41,119.52
ORD-000235,2023-04-08,2023-04-14,Standard Class,CUST-0204,PROD-0007,2,1175.95,0.0,2351.9,2351.9,837.27
ORD-000236,2023-09-26,2023-09-29,Second Class,CUST-0043,PROD-0007,3,1399.15,0.0,4197.45,4197.45,625.25
ORD-000237,2024-10-03,2024-10-10,Standard Class,CUST-0146,PROD-0029,5,6.34,0.0,31.7,31.7,12.49
ORD-000238,2024-04-23,2024-04-25,Same Day,CUST-0167,PROD-0031,7,3.03,0.3,21.21,14.85,0.92
ORD-000239,2024-10-08,2024-10-13,Second Class,CUST-0303,PROD-0030,2,4.11,0.0,8.22,8.22,3.4
ORD-000240,2023-08-21,2023-08-24,First Class,CUST-0247,PROD-0035,2,10.81,0.05,21.62,20.54,1.03
ORD-000241,2023-12-19,2023-12-26,Standard Class,CUST-0418,PROD-0009,1,31.45,0.0,31.45,31.45,7.57
ORD-000242,2023-10-27,2023-11-01,Standard Class,CUST-0005,PROD-0028,2,11.25,0.0,22.5,22.5,5.06
ORD-000243,2024-10-23,2024-10-29,Standard Class,CUST-0128,PROD-0011,1,72.35,0.0,72.35,72.35,18.57
ORD-000244,2023-10-19,2023-10-24,Second Class,CUST-0410,PROD-0018,5,883.34,0.0,4416.7,4416.7,543.09
ORD-000245,2024-10-14,2024-10-20,Standard Class,CUST-0149,PROD-0008,1,1228.44,0.05,1228.44,1167.02,129.38
ORD-000246,2023-01-23,2023-01-28,Standard Class,CUST-0497,PROD-0035,1,10.18,0.0,10.18,10.18,0.54
ORD-000247,2023-01-16,2023-01-22,Standard Class,CUST-0047,PROD-0010,2,51.8,0.0,103.6,103.6,20.57
ORD-000248,2023-12-05,2023-12-10,Standard Class,CUST-0357,PROD-0003,1,737.54,0.2,737.54,590.03,-26.86
ORD-000249,2024-01-26,2024-01-28,First Class,CUST-0459,PROD-0017,8,624.72,0.0,4997.76,4997.76,2198.96
ORD-000250,2023-07-23,2023-07-28,Standard Class,CUST-0127,PROD-0003,2,766.4,0.0,1532.8,1532.8,494.45
ORD-000251,2023-06-12,2023-06-15,Second Class,CUST-0160,PROD-0021,4,200.97,0.2,803.88,643.1,58.88
ORD-000252,2023-02-23,2023-02-25,First Class,CUST-0102,PROD-0024,8,55.88,0.0,447.04,447.04,25.05
ORD-000253,2024-08-21,2024-08-26,Standard Class,CUST-0407,PROD-0018,1,816.65,0.0,816.65,816.65,196.08
ORD-000254,2024-01-16,2024-01-19,Second Class,CUST-0306,PROD-0010,1,45.0,0.0,45.0,45.0,19.01
ORD-000255,2023-03-03,2023-03-08,Standard Class,CUST-0389,PROD-0004,4,633.92,0.1,2535.68,2282.11,403.24
ORD-000256,2024-03-25,2024-03-28,Second Class,CUST-0286,PROD-0023,3,86.48,0.05,259.44,246.47,60.17
ORD-000257,2023-10-29,2023-11-04,Standard Class,CUST-0225,PROD-0036,1,4.69,0.0,4.69,4.69,1.61
ORD-000258,2023-06-14,2023-06-19,Standard Class,CUST-0141,PROD-0036,2,5.32,0.0,10.64,10.64,2.46
ORD-000259,2024-01-24,2024-01-27,Second Class,CUST-0398,PROD-0033,3,5.84,0.0,17.52,17.52,3.12
ORD-000260,2024-02-01,2024-02-08,Standard Class,CUST-0033,PROD-0035,2,11.11,0.0,22.22,22.22,3.98
ORD-000261,2023-04-24,2023-05-01,Standard Class,CUST-0329,PROD-0021,1,212.34,0.05,212.34,201.72,26.39
ORD-000262,2023-04-12,2023-04-19,Standard Class,CUST-0249,PROD-0013,5,411.6,0.0,2058.0,2058.0,680.22
ORD-000263,2024-01-11,2024-01-18,Standard Class,CUST-0132,PROD-0004,1,650.54,0.2,650.54,520.43,92.91
ORD-000264,2024-04-24,2024-04-26,First Class,CUST-0427,PROD-0006,2,1624.43,0.0,3248.86,3248.86,1230.7
ORD-000265,2024-09-23,2024-09-28,Standard Class,CUST-0407,PROD-0004,4,639.07,0.1,2556.28,2300.65,999.02
ORD-000266,2023-08-25,2023-08-30,Standard Class,CUST-0050,PROD-0007,1,1339.76,0.0,1339.76,1339.76,574.76
ORD-000267,2024-03-01,2024-03-06,Second Class,CUST-0286,PROD-0036,3,5.17,0.0,15.51,15.51,3.43
ORD-000268,2023-07-04,2023-07-11,Standard Class,CUST-0054,PROD-0011,2,73.6,0.0,147.2,147.2,33.44
ORD-000269,2024-07-17,2024-07-18,Same Day,CUST-0181,PROD-0021,5,195.51,0.0,977.55,977.55,371.92
ORD-000270,2024-07-30,2024-08-05,Standard Class,CUST-0166,PROD-0016,4,96.59,0.2,386.36,309.09,10.59
ORD-000271,2023-02-05,2023-02-07,Same Day,CUST-0204,PROD-0001,1,926.09,0.0,926.09,926.09,48.74
ORD-000272,2023-11-19,2023-11-26,Standard Class,CUST-0114,PROD-0014,5,215.68,0.0,1078.4,1078.4,300.08
ORD-000273,2023-04-07,2023-04-13,Standard Class,CUST-0293,PROD-0010,1,46.7,0.0,46.7,46.7,7.0
ORD-000274,2023-04-05,2023-04-12,Standard Class,CUST-0132,PROD-0020,6,82.7,0.0,496.2,496.2,182.19
ORD-000275,2024-12-07,2024-12-10,Second Class,CUST-0089,PROD-0032,3,11.52,0.0,34.56,34.56,9.69
ORD-000276,2023-12-09,2023-12-15,Standard Class,CUST-0041,PROD-0004,2,643.07,0.0,1286.14,1286.14,180.94
ORD-000277,2024-10-11,2024-10-15,Second Class,CUST-0335,PROD-0001,1,1003.87,0.0,1003.87,1003.87,277.03
ORD-000278,2024-12-15,2024-12-20,Standard Class,CUST-0168,PROD-0033,3,6.6,0.0,19.8,19.8,6.95
ORD-000279,2023-04-03,2023-04-09,Standard Class,CUST-0295,PROD-0033,4,5.58,0.0,22.32,22.32,5.36
ORD-000280,2024-07-15,2024-07-20,Standard Class,CUST-0382,PROD-0004,2,591.15,0.0,1182.3,1182.3,419.5
ORD-000281,2023-07-22,2023-07-29,Standard Class,CUST-0247,PROD-0036,3,5.06,0.0,15.18,15.18,3.94
ORD-000282,2023-09-30,2023-10-04,Second Class,CUST-0125,PROD-0005,3,2029.39,0.2,6088.17,4870.54,131.81
ORD-000283,2023-11-25,2023-12-02,Standard Class,CUST-0179,PROD-0013,1,383.42,0.0,383.42,383.42,113.68
ORD-000284,2024-09-30,2024-10-05,Standard Class,CUST-0412,PROD-0029,6,6.63,0.0,39.78,39.78,4.47
ORD-000285,2023-04-26,2023-04-29,Second Class,CUST-0373,PROD-0006,7,1681.2,0.0,11768.4,11768.4,4449.09
ORD-000286,2024-12-11,2024-12-14,First Class,CUST-0008,PROD-0022,2,107.64,0.25,215.28,161.46,-5.88
ORD-000287,2023-09-22,2023-09-29,Standard Class,CUST-0280,PROD-0034,4,8.35,0.0,33.4,33.4,1.92
ORD-000288,2023-02-14,2023-02-19,Standard Class,CUST-0299,PROD-0034,1,9.52,0.0,9.52,9.52,0.68
ORD-000289,2023-03-10,2023-03-16,Standard Class,CUST-0336,PROD-0001,3,1081.49,0.0,3244.47,3244.47,302.24
ORD-000290,2023-08-25,2023-08-27,Same Day,CUST-0150,PROD-0025,8,7.36,0.0,58.88,58.88,23.36
ORD-000291,2023-07-10,2023-07-16,Standard Class,CUST-0273,PROD-0006,3,1614.82,0.25,4844.46,3633.35,-30.96
ORD-000292,2023-06-10,2023-06-17,Standard Class,CUST-0251,PROD-0026,2,15.38,0.25,30.76,23.07,-0.4
ORD-000293,2024-02-01,2024-02-03,First Class,CUST-0032,PROD-0017,7,652.8,0.15,4569.6,3884.16,1588.12
ORD-000294,2023-03-31,2023-04-05,Second Class,CUST-0337,PROD-0009,8,29.65,0.0,237.2,237.2,33.44
ORD-000295,2024-03-12,2024-03-14,Same Day,CUST-0124,PROD-0010,2,49.41,0.1,98.82,88.94,25.12
ORD-000296,2023-05-22,2023-05-29,Standard Class,CUST-0351,PROD-0013,6,431.68,0.0,2590.08,2590.08,1071.26
ORD-000297,2024-11-02,2024-11-04,First Class,CUST-0395,PROD-0010,2,49.56,0.0,99.12,99.12,9.65
ORD-000298,2023-01-31,2023-02-04,Second Class,CUST-0163,PROD-0010,8,47.07,0.0,376.56,376.56,142.6
ORD-000299,2023-06-05,2023-06-08,Second Class,CUST-0327,PROD-0018,1,813.81,0.0,813.81,813.81,241.52
ORD-000300,2024-09-02,2024-09-09,Standard Class,CUST-0311,PROD-0015,1,502.83,0.0,502.83,502.83,52.11
ORD-000301,2024-12-30,2025-01-02,Second Class,CUST-0434,PROD-0031,5,2.99,0.1,14.95,13.46,1.89
ORD-000302,2023-10-04,2023-10-04,Same Day,CUST-0210,PROD-0001,4,1096.55,0.0,4386.2,4386.2,335.34
ORD-000303,2024-09-23,2024-09-29,Standard Class,CUST-0475,PROD-0029,5,7.54,0.0,37.7,37.7,13.59
ORD-000304,2023-11-17,2023-11-24,Standard Class,CUST-0312,PROD-0025,3,8.06,0.0,24.18,24.18,8.02
ORD-000305,2023-04-22,2023-04-27,Standard Class,CUST-0020,PROD-0034,5,8.54,0.0,42.7,42.7,18.94
ORD-000306,2024-02-01,2024-02-08,Standard Class,CUST-0021,PROD-0036,8,4.69,0.0,37.52,37.52,15.15
ORD-000307,2024-04-17,2024-04-23,Standard Class,CUST-0397,PROD-0019,3,117.51,0.0,352.53,352.53,37.68
ORD-000308,2023-04-03,2023-04-06,Second Class,CUST-0425,PROD-0029,1,7.12,0.0,7.12,7.12,1.91
ORD-000309,2023-11-28,2023-12-03,Standard Class,CUST-0202,PROD-0027,2,5.4,0.0,10.8,10.8,4.35
ORD-000310,2023-11-28,2023-12-03,Second Class,CUST-0047,PROD-0017,4,625.16,0.05,2500.64,2375.61,789.87
ORD-000311,2023-03-29,2023-04-04,Standard Class,CUST-0325,PROD-0024,4,64.61,0.0,258.44,258.44,29.45
ORD-000312,2023-02-14,2023-02-18,Second Class,CUST-0282,PROD-0025,3,8.26,0.1,24.78,22.3,2.71
ORD-000313,2024-03-05,2024-03-12,Standard Class,CUST-0365,PROD-0004,4,592.56,0.0,2370.24,2370.24,229.96
ORD-000314,2023-01-04,2023-01-08,Second Class,CUST-0068,PROD-0013,1,398.81,0.0,398.81,398.81,148.75
ORD-000315,2023-09-01,2023-09-08,Standard Class,CUST-0312,PROD-0032,2,11.78,0.25,23.56,17.67,-1.73
ORD-000316,2023-10-12,2023-10-17,Second Class,CUST-0452,PROD-0036,5,4.71,0.05,23.55,22.37,6.96
ORD-000317,2023-02-03,2023-02-08,Second Class,CUST-0019,PROD-0010,1,53.12,0.2,53.12,42.5,8.42
ORD-000318,2024-09-17,2024-09-22,Second Class,CUST-0083,PROD-0019,3,136.41,0.2,409.23,327.38,40.86
ORD-000319,2023-04-06,2023-04-10,Second Class,CUST-0185,PROD-0003,2,682.08,0.2,1364.16,1091.33,166.97
ORD-000320,2024-04-27,2024-05-04,Standard Class,CUST-0034,PROD-0019,5,124.59,0.0,622.95,622.95,83.44
ORD-000321,2023-04-22,2023-04-29,Standard Class,CUST-0108,PROD-0004,2,549.6,0.0,1099.2,1099.2,320.87
ORD-000322,2024-03-13,2024-03-17,Second Class,CUST-0404,PROD-0019,1,130.94,0.0,130.94,130.94,55.11
ORD-000323,2024-06-16,2024-06-20,Second Class,CUST-0315,PROD-0032,2,11.23,0.0,22.46,22.46,7.49
ORD-000324,2023-05-02,2023-05-09,Standard Class,CUST-0100,PROD-0001,4,1046.45,0.25,4185.8,3139.35,626.92
ORD-000325,2023-12-08,2023-12-15,Standard Class,CUST-0212,PROD-0003,1,718.66,0.0,718.66,718.66,109.07
ORD-000326,2023-11-04,2023-11-10,Standard Class,CUST-0035,PROD-0020,4,72.9,0.0,291.6,291.6,60.78
ORD-000327,2023-06-29,2023-07-05,Standard Class,CUST-0292,PROD-0002,6,845.45,0.0,5072.7,5072.7,325.79
ORD-000328,2023-06-09,2023-06-14,Second Class,CUST-0070,PROD-0031,6,2.98,0.0,17.88,17.88,7.53
ORD-000329,2023-11-03,2023-11-10,Standard Class,CUST-0029,PROD-0034,2,9.06,0.3,18.12,12.68,-0.01
ORD-000330,2023-03-09,2023-03-10,Same Day,CUST-0470,PROD-0023,5,86.14,0.0,430.7,430.7,113.58
ORD-000331,2023-07-11,2023-07-17,Standard Class,CUST-0085,PROD-0025,4,7.7,0.2,30.8,24.64,-1.82
ORD-000332,2024-01-16,2024-01-22,Standard Class,CUST-0450,PROD-0016,1,85.48,0.05,85.48,81.21,29.33
ORD-000333,2024-03-30,2024-04-05,Standard Class,CUST-0468,PROD-0006,6,1441.83,0.0,8650.98,8650.98,2105.55
ORD-000334,2023-11-14,2023-11-17,Second Class,CUST-0448,PROD-0034,4,8.28,0.0,33.12,33.12,8.49
ORD-000335,2023-02-07,2023-02-14,Standard Class,CUST-0068,PROD-0014,5,183.71,0.0,918.55,918.55,62.1
ORD-000336,2023-12-08,2023-12-13,Standard Class,CUST-0435,PROD-0006,1,1631.46,0.0,1631.46,1631.46,96.24
ORD-000337,2024-10-16,2024-10-19,First Class,CUST-0389,PROD-0020,1,75.63,0.0,75.63,75.63,27.16
ORD-000338,2023-10-07,2023-10-13,Standard Class,CUST-0344,PROD-0008,1,1308.9,0.0,1308.9,1308.9,119.04
ORD-000339,2024-07-16,2024-07-21,Standard Class,CUST-0278,PROD-0023,7,94.41,0.0,660.87,660.87,78.32
ORD-000340,2024-07-07,2024-07-12,Standard Class,CUST-0160,PROD-0022,1,128.6,0.2,128.6,102.88,-8.63
ORD-000341,2023-07-03,2023-07-08,Second Class,CUST-0219,PROD-0026,3,15.57,0.0,46.71,46.71,8.98
ORD-000342,2024-12-31,2025-01-05,Second Class,CUST-0171,PROD-0013,1,432.74,0.0,432.74,432.74,119.92
ORD-000343,2023-04-10,2023-04-17,Standard Class,CUST-0048,PROD-0030,3,4.21,0.0,12.63,12.63,5.42
ORD-000344,2024-01-08,2024-01-15,Standard Class,CUST-0074,PROD-0017,6,578.67,0.0,3472.02,3472.02,624.63
ORD-000345,2023-03-08,2023-03-14,Standard Class,CUST-0250,PROD-0002,2,907.71,0.15,1815.42,1543.11,450.24
ORD-000346,2023-04-16,2023-04-23,Standard Class,CUST-0066,PROD-0033,4,5.79,0.0,23.16,23.16,8.5
ORD-000347,2024-02-15,2024-02-20,Standard Class,CUST-0273,PROD-0030,3,4.04,0.0,12.12,12.12,2.47
ORD-000348,2024-12-11,2024-12-17,Standard Class,CUST-0175,PROD-0014,3,192.72,0.0,578.16,578.16,68.94
ORD-000349,2024-12-29,2025-01-04,Standard Class,CUST-0343,PROD-0005,1,2037.41,0.0,2037.41,2037.41,181.45
ORD-000350,2023-11-12,2023-11-12,Same Day,CUST-0228,PROD-0012,3,40.45,0.0,121.35,121.35,45.86
ORD-000351,2024-10-22,2024-10-25,Second Class,CUST-0168,PROD-0032,1,11.13,0.0,11.13,11.13,3.92
ORD-000352,2023-05-31,2023-06-04,Second Class,CUST-0415,PROD-0001,2,977.02,0.0,1954.04,1954.04,250.64
ORD-000353,2023-11-03,2023-11-10,Standard Class,CUST-0349,PROD-0021,2,216.64,0.0,433.28,433.28,191.96
ORD-000354,2024-08-19,2024-08-26,Standard Class,CUST-0177,PROD-0006,2,1433.62,0.15,2867.24,2437.15,1000.28
ORD-000355,2023-01-01,2023-01-05,Second Class,CUST-0496,PROD-0004,1,572.91,0.2,572.91,458.33,50.72
ORD-000356,2024-12-29,2025-01-04,Standard Class,CUST-0202,PROD-0021,2,187.51,0.1,375.02,337.52,42.29
ORD-000357,2024-03-03,2024-03-10,Standard Class,CUST-0197,PROD-0024,1,53.24,0.0,53.24,53.24,5.73
ORD-000358,2024-11-04,2024-11-09,Standard Class,CUST-0454,PROD-0032,1,12.34,0.0,12.34,12.34,2.87
ORD-000359,2024-09-30,2024-10-07,Standard Class,CUST-0404,PROD-0028,2,12.77,0.0,25.54,25.54,3.58
ORD-000360,2024-08-14,2024-08-21,Standard Class,CUST-0218,PROD-0001,1,999.35,0.0,999.35,999.35,268.29
ORD-000361,2023-02-08,2023-02-15,Standard Class,CUST-0188,PROD-0003,2,710.22,0.0,1420.44,1420.44,116.51
ORD-000362,2023-10-14,2023-10-19,Standard Class,CUST-0374,PROD-0034,2,9.2,0.3,18.4,12.88,1.58
ORD-000363,2024-12-01,2024-12-06,Second Class,CUST-0492,PROD-0005,2,1820.2,0.0,3640.4,3640.4,1315.68
ORD-000364,2024-06-08,2024-06-12,First Class,CUST-0241,PROD-0030,4,3.94,0.0,15.76,15.76,5.82
ORD-000365,2023-02-06,2023-02-11,Second Class,CUST-0149,PROD-0011,4,82.59,0.0,330.36,330.36,24.63
ORD-000366,2024-08-09,2024-08-15,Standard Class,CUST-0243,PROD-0011,5,80.96,0.05,404.8,384.56,38.74
ORD-000367,2023-09-16,2023-09-22,Standard Class,CUST-0040,PROD-0018,1,855.3,0.0,855.3,855.3,249.34
ORD-000368,2024-11-05,2024-11-10,Standard Class,CUST-0466,PROD-0010,1,50.97,0.0,50.97,50.97,18.85
ORD-000369,2023-12-18,2023-12-18,Same Day,CUST-0442,PROD-0003,3,743.98,0.0,2231.94,2231.94,783.64
ORD-000370,2023-09-01,2023-09-06,Second Class,CUST-0212,PROD-0025,3,7.54,0.0,22.62,22.62,4.25
ORD-000371,2023-04-29,2023-05-05,Standard Class,CUST-0329,PROD-0017,2,575.2,0.0,1150.4,1150.4,403.76
ORD-000372,2024-01-24,2024-01-28,Second Class,CUST-0273,PROD-0015,2,510.04,0.0,1020.08,1020.08,55.84
ORD-000373,2024-01-27,2024-02-01,Second Class,CUST-0475,PROD-0029,3,6.36,0.0,19.08,19.08,5.82
ORD-000374,2024-09-17,2024-09-20,First Class,CUST-0490,PROD-0028,2,11.44,0.3,22.88,16.02,1.21
ORD-000375,2024-11-19,2024-11-24,Standard Class,CUST-0237,PROD-0016,2,92.16,0.0,184.32,184.32,32.31
ORD-000376,2023-03-11,2023-03-16,Standard Class,CUST-0006,PROD-0001,2,1036.06,0.0,2072.12,2072.12,704.73
ORD-000377,2023-02-04,2023-02-09,Standard Class,CUST-0129,PROD-0013,1,406.51,0.0,406.51,406.51,55.58
ORD-000378,2024-12-26,2024-12-26,Same Day,CUST-0307,PROD-0008,5,1110.25,0.0,5551.25,5551.25,2275.78
ORD-000379,2023-04-24,2023-04-28,Second Class,CUST-0290,PROD-0012,1,40.25,0.2,40.25,32.2,5.69
ORD-000380,2024-12-09,2024-12-12,First Class,CUST-0142,PROD-0028,1,12.67,0.05,12.67,12.04,2.45
ORD-000381,2023-09-22,2023-09-23,Same Day,CUST-0171,PROD-0004,1,547.41,0.0,547.41,547.41,71.31
ORD-000382,2024-10-22,2024-10-27,Standard Class,CUST-0202,PROD-0012,2,38.46,0.0,76.92,76.92,7.12
ORD-000383,2023-04-16,2023-04-21,Standard Class,CUST-0227,PROD-0017,3,569.12,0.0,1707.36,1707.36,697.64
ORD-000384,2023-02-08,2023-02-12,Second Class,CUST-0077,PROD-0001,1,965.0,0.0,965.0,965.0,49.68
ORD-000385,2024-05-04,2024-05-11,Standard Class,CUST-0363,PROD-0032,4,12.68,0.0,50.72,50.72,2.6
ORD-000386,2023-05-05,2023-05-11,Standard Class,CUST-0489,PROD-0031,2,2.88,0.3,5.76,4.03,-0.29
ORD-000387,2023-03-24,2023-03-27,First Class,CUST-0274,PROD-0022,3,111.3,0.2,333.9,267.12,26.24
ORD-000388,2023-04-20,2023-04-24,Second Class,CUST-0154,PROD-0025,2,8.62,0.0,17.24,17.24,2.17
ORD-000389,2023-01-26,2023-01-31,Second Class,CUST-0019,PROD-0013,1,390.12,0.0,390.12,390.12,119.91
ORD-000390,2024-04-05,2024-04-05,Same Day,CUST-0256,PROD-0035,1,10.02,0.0,10.02,10.02,0.67
ORD-000391,2024-10-31,2024-11-04,Second Class,CUST-0061,PROD-0014,7,213.73,0.0,1496.11,1496.11,518.28
ORD-000392,2023-02-07,2023-02-11,Second Class,CUST-0120,PROD-0005,3,1987.49,0.0,5962.47,5962.47,407.36
ORD-000393,2023-01-15,2023-01-20,Standard Class,CUST-0360,PROD-0009,6,30.86,0.25,185.16,138.87,-6.78
ORD-000394,2023-04-19,2023-04-26,Standard Class,CUST-0303,PROD-0005,4,1887.28,0.0,7549.12,7549.12,1664.46
ORD-000395,2023-11-29,2023-12-06,Standard Class,CUST-0416,PROD-0026,3,13.91,0.0,41.73,41.73,15.32
ORD-000396,2024-08-30,2024-09-04,Standard Class,CUST-0392,PROD-0003,1,648.84,0.0,648.84,648.84,213.16
ORD-000397,2024-03-25,2024-04-01,Standard Class,CUST-0284,PROD-0011,1,72.68,0.0,72.68,72.68,21.44
ORD-000398,2023-01-17,2023-01-19,First Class,CUST-0399,PROD-0011,1,73.93,0.3,73.93,51.75,4.04
ORD-000399,2024-12-11,2024-12-14,First Class,CUST-0146,PROD-0027,3,4.71,0.0,14.13,14.13,3.66
ORD-000400,2023-06-28,2023-07-01,Second Class,CUST-0211,PROD-0016,3,92.87,0.0,278.61,278.61,23.74
ORD-000401,2023-12-23,2023-12-30,Standard Class,CUST-0424,PROD-0020,1,72.96,0.0,72.96,72.96,6.44
ORD-000402,2024-06-03,2024-06-10,Standard Class,CUST-0186,PROD-0035,3,10.51,0.1,31.53,28.38,9.2
ORD-000403,2024-05-24,2024-05-31,Standard Class,CUST-0496,PROD-0031,6,2.73,0.0,16.38,16.38,2.19
ORD-000404,2024-09-23,2024-09-26,First Class,CUST-0129,PROD-0022,1,124.72,0.0,124.72,124.72,15.01
ORD-000405,2024-05-11,2024-05-16,Standard Class,CUST-0403,PROD-0002,6,886.59,0.0,5319.54,5319.54,959.59
ORD-000406,2023-08-24,2023-08-28,Second Class,CUST-0102,PROD-0021,1,188.54,0.0,188.54,188.54,24.51
ORD-000407,2023-03-17,2023-03-23,Standard Class,CUST-0457,PROD-0015,1,541.96,0.25,541.96,406.47,14.84
ORD-000408,2023-05-20,2023-05-25,Standard Class,CUST-0199,PROD-0024,3,64.61,0.1,193.83,174.45,10.96
ORD-000409,2023-10-15,2023-10-21,Standard Class,CUST-0292,PROD-0004,2,559.61,0.0,1119.22,1119.22,452.8
ORD-000410,2024-10-15,2024-10-15,Same Day,CUST-0310,PROD-0011,3,79.83,0.2,239.49,191.59,30.1
ORD-000411,2024-08-28,2024-09-03,Standard Class,CUST-0251,PROD-0014,1,208.15,0.0,208.15,208.15,30.94
ORD-000412,2024-08-16,2024-08-23,Standard Class,CUST-0168,PROD-0028,7,12.99,0.0,90.93,90.93,19.74
ORD-000413,2024-04-26,2024-05-01,Second Class,CUST-0023,PROD-0003,1,703.35,0.0,703.35,703.35,259.68
ORD-000414,2024-04-08,2024-04-13,Standard Class,CUST-0421,PROD-0007,3,1172.33,0.0,3516.99,3516.99,1512.21
ORD-000415,2023-10-30,2023-11-04,Standard Class,CUST-0068,PROD-0023,1,92.01,0.2,92.01,73.61,11.58
ORD-000416,2024-04-10,2024-04-15,Standard Class,CUST-0383,PROD-0002,5,832.93,0.0,4164.65,4164.65,825.3
ORD-000417,2024-10-04,2024-10-11,Standard Class,CUST-0238,PROD-0001,2,905.64,0.0,1811.28,1811.28,286.03
ORD-000418,2024-08-12,2024-08-17,Second Class,CUST-0485,PROD-0035,1,11.84,0.0,11.84,11.84,0.85
ORD-000419,2023-02-22,2023-02-28,Standard Class,CUST-0485,PROD-0024,2,53.58,0.0,107.16,107.16,33.14
ORD-000420,2024-07-28,2024-07-31,Second Class,CUST-0361,PROD-0005,1,1933.0,0.0,1933.0,1933.0,598.49
ORD-000421,2023-08-19,2023-08-25,Standard Class,CUST-0378,PROD-0014,2,195.93,0.15,391.86,333.08,62.65
ORD-000422,2024-06-23,2024-06-26,First Class,CUST-0249,PROD-0033,4,6.21,0.0,24.84,24.84,4.15
ORD-000423,2024-11-20,2024-11-22,First Class,CUST-0318,PROD-0024,1,63.53,0.2,63.53,50.82,8.61
ORD-000424,2023-04-22,2023-04-27,Standard Class,CUST-0148,PROD-0005,3,1997.53,0.0,5992.59,5992.59,1547.74
ORD-000425,2023-10-28,2023-11-04,Standard Class,CUST-0322,PROD-0002,2,786.52,0.0,1573.04,1573.04,357.94
ORD-000426,2023-10-26,2023-10-31,Standard Class,CUST-0331,PROD-0002,5,803.55,0.0,4017.75,4017.75,1236.94
ORD-000427,2024-11-02,2024-11-06,Second Class,CUST-0211,PROD-0022,2,122.95,0.0,245.9,245.9,66.24
ORD-000428,2024-08-03,2024-08-09,Standard Class,CUST-0235,PROD-0020,1,75.21,0.0,75.21,75.21,32.96
ORD-000429,2023-06-01,2023-06-07,Standard Class,CUST-0395,PROD-0004,7,613.21,0.25,4292.47,3219.35,-46.44
ORD-000430,2024-12-26,2024-12-31,Second Class,CUST-0499,PROD-0012,4,36.36,0.15,145.44,123.62,34.59
ORD-000431,2024-01-14,2024-01-21,Standard Class,CUST-0226,PROD-0017,4,618.83,0.0,2475.32,2475.32,270.25
ORD-000432,2023-06-16,2023-06-21,Standard Class,CUST-0230,PROD-0035,6,10.79,0.0,64.74,64.74,7.0
ORD-000433,2023-06-09,2023-06-16,Standard Class,CUST-0235,PROD-0021,2,199.29,0.0,398.58,398.58,67.05
ORD-000434,2024-08-10,2024-08-15,Second Class,CUST-0459,PROD-0019,4,139.9,0.0,559.6,559.6,53.12
ORD-000435,2023-05-23,2023-05-26,Second Class,CUST-0246,PROD-0003,2,685.25,0.0,1370.5,1370.5,313.01
ORD-000436,2023-02-26,2023-03-01,Second Class,CUST-0048,PROD-0021,3,187.94,0.0,563.82,563.82,90.87
ORD-000437,2024-07-05,2024-07-09,First Class,CUST-0012,PROD-0006,3,1421.17,0.0,4263.51,4263.51,544.79
ORD-000438,2023-02-27,2023-03-02,First Class,CUST-0163,PROD-0033,2,6.26,0.0,12.52,12.52,2.56
ORD-000439,2023-12-20,2023-12-26,Standard Class,CUST-0007,PROD-0019,5,118.36,0.0,591.8,591.8,134.75
